62027.1
{8.88889, 0, 4.44444}	{-265.506, -30.5655, -111.712}
{8.88889, 0, 5.55556}	{-211.481, -267.966, 160.888}
{8.88889, 0, 6.66667}	{222.544, -196.562, -288.091}
{8.88889, 0, 7.77778}	{-305.308, -124.068, 518.153}
{8.88889, 0, 8.88889}	{-159.347, 141.465, -189.373}
{8.88889, 0, 10}	{-127.813, -65.7162, -173.843}
{8.88889, 1.11111, 0}	{-123.265, 41.4299, -34.8605}
{8.88889, 1.11111, 1.11111}	{-5.26648, -146.075, -223.844}
{8.88889, 1.11111, 2.22222}	{19.8469, -145.798, 19.0319}
{8.88889, 1.11111, 3.33333}	{436.189, 98.9644, -177.247}
{8.88889, 1.11111, 4.44444}	{530.376, 449.562, 94.4834}
{8.88889, 1.11111, 5.55556}	{93.0448, 39.7036, -28.893}
{8.88889, 1.11111, 6.66667}	{-322.891, -7.13178, 6.8852}
{8.88889, 1.11111, 7.77778}	{396.187, -535.384, -100.285}
{8.88889, 1.11111, 8.88889}	{309.398, -732.792, -186.241}
{8.88889, 1.11111, 10}	{-296.579, -359.888, 110.455}
{8.88889, 2.22222, 0}	{138.83, 353.914, 163.619}
{8.88889, 2.22222, 1.11111}	{-287.44, 16.3716, -4.59385}
{8.88889, 2.22222, 2.22222}	{116.587, -106.009, 680.123}
{8.88889, 2.22222, 3.33333}	{498.197, 208.622, 121.269}
{8.88889, 2.22222, 4.44444}	{425.671, 375.943, -149.928}
{8.88889, 2.22222, 5.55556}	{34.433, 134.402, 243.548}
{8.88889, 2.22222, 6.66667}	{-132.541, -120.24, -97.7987}
{8.88889, 2.22222, 7.77778}	{185.455, -118.561, -190.886}
{8.88889, 2.22222, 8.88889}	{107.907, -203.685, -366.055}
{8.88889, 2.22222, 10}	{-188.581, 290.401, -357.261}
{8.88889, 3.33333, 0}	{53.9057, 432.451, 322.17}
{8.88889, 3.33333, 1.11111}	{-42.0276, 259.625, -139.667}
{8.88889, 3.33333, 2.22222}	{88.8341, 315.733, 143.85}
{8.88889, 3.33333, 3.33333}	{-231.151, 89.3295, 115.34}
{8.88889, 3.33333, 4.44444}	{190.07, 573.869, 83.0249}
{8.88889, 3.33333, 5.55556}	{-78.5837, 366.114, 11.2449}
{8.88889, 3.33333, 6.66667}	{378.85, -571.131, 217.452}
{8.88889, 3.33333, 7.77778}	{-213.259, -363.988, 156.503}
{8.88889, 3.33333, 8.88889}	{170.614, 774.944, 335.712}
{8.88889, 3.33333, 10}	{-212.927, 112.28, -514.31}
{8.88889, 4.44444, 0}	{432.223, 235.813, -181.243}
{8.88889, 4.44444, 1.11111}	{63.0683, 55.8903, 14.1948}
{8.88889, 4.44444, 2.22222}	{-244.612, -402.932, 114.318}
{8.88889, 4.44444, 3.33333}	{36.1689, -222.016, -407.881}
{8.88889, 4.44444, 4.44444}	{82.6643, -55.9567, 403.686}
{8.88889, 4.44444, 5.55556}	{181.08, -419.969, 308.685}
{8.88889, 4.44444, 6.66667}	{190.594, -413.919, -224.596}
{8.88889, 4.44444, 7.77778}	{-399.286, -327.986, -36.8863}
{8.88889, 4.44444, 8.88889}	{-109.231, 40.2453, 24.3336}
{8.88889, 4.44444, 10}	{-214.035, 69.5961, 113.809}
{8.88889, 5.55556, 0}	{91.5779, 202.534, 116.407}
{8.88889, 5.55556, 1.11111}	{-96.8935, 213.382, -33.0901}
{8.88889, 5.55556, 2.22222}	{-228.171, 474.784, 256.737}
{8.88889, 5.55556, 3.33333}	{-340.554, -94.4792, -231.83}
{8.88889, 5.55556, 4.44444}	{443.133, 3.25624, -61.1858}
{8.88889, 5.55556, 5.55556}	{-802.4, 149.889, -351.006}
{8.88889, 5.55556, 6.66667}	{-642.141, 24.8873, 12.9167}
{8.88889, 5.55556, 7.77778}	{-401.315, 3.91648, 457.831}
{8.88889, 5.55556, 8.88889}	{-82.7832, 478.392, 403.155}
{8.88889, 5.55556, 10}	{-70.2971, -12.2587, 69.9311}
{8.88889, 6.66667, 0}	{-30.4201, 191.975, 171.872}
{8.88889, 6.66667, 1.11111}	{103.589, -197.422, -20.1372}
{8.88889, 6.66667, 2.22222}	{-248.019, -118.296, -36.9376}
{8.88889, 6.66667, 3.33333}	{-206.497, -374.084, 166.826}
{8.88889, 6.66667, 4.44444}	{410.614, -83.6722, 217.325}
{8.88889, 6.66667, 5.55556}	{506.682, -75.0213, -80.4587}
{8.88889, 6.66667, 6.66667}	{-138.957, 208.175, -207.994}
{8.88889, 6.66667, 7.77778}	{93.2198, -92.5864, 89.7627}
{8.88889, 6.66667, 8.88889}	{485.065, 301.927, -360.055}
{8.88889, 6.66667, 10}	{2.03355, -66.784, 180.142}
{8.88889, 7.77778, 0}	{283.623, 150.566, -29.6802}
{8.88889, 7.77778, 1.11111}	{600.831, 241.688, 236.529}
{8.88889, 7.77778, 2.22222}	{-27.4271, -628.183, 422.078}
{8.88889, 7.77778, 3.33333}	{-195.604, 309.409, -200.701}
{8.88889, 7.77778, 4.44444}	{-15.3357, -91.4049, 374.082}
{8.88889, 7.77778, 5.55556}	{-331.684, 644.736, -346.123}
{8.88889, 7.77778, 6.66667}	{-150.147, 177.981, 14.4437}
{8.88889, 7.77778, 7.77778}	{-230.182, 510.589, 113.007}
{8.88889, 7.77778, 8.88889}	{-40.2883, -38.627, 639.042}
{8.88889, 7.77778, 10}	{348.665, -117.675, 523.052}
{8.88889, 8.88889, 0}	{-438.95, 73.5651, -174.732}
{8.88889, 8.88889, 1.11111}	{237.458, -167.071, -259.211}
{8.88889, 8.88889, 2.22222}	{-222.074, -131.842, -50.4791}
{8.88889, 8.88889, 3.33333}	{-88.1638, -140.26, 770.249}
{8.88889, 8.88889, 4.44444}	{-107.69, 80.3502, 52.1751}
{8.88889, 8.88889, 5.55556}	{304.29, 199.46, 312.547}
{8.88889, 8.88889, 6.66667}	{253.725, 65.5056, -91.1945}
{8.88889, 8.88889, 7.77778}	{-157.311, 440.676, -140.48}
{8.88889, 8.88889, 8.88889}	{75.4458, -179.897, 24.4297}
{8.88889, 8.88889, 10}	{63.2397, -414.359, -417.22}
{8.88889, 10, 0}	{35.5534, -236.811, -197.726}
{8.88889, 10, 1.11111}	{285.991, -492.36, 325.539}
{8.88889, 10, 2.22222}	{257.371, -244.995, 215.789}
{8.88889, 10, 3.33333}	{-34.0265, 463.441, -30.3052}
{8.88889, 10, 4.44444}	{-104.31, 351.025, 104.009}
{8.88889, 10, 5.55556}	{-301.445, -24.826, -574.93}
{8.88889, 10, 6.66667}	{-259.91, -17.7626, 326.963}
{8.88889, 10, 7.77778}	{-52.6523, 70.226, -194.182}
{8.88889, 10, 8.88889}	{-348.279, 99.1165, -151.923}
{8.88889, 10, 10}	{479.322, -133.375, 248.078}
{10, 0, 0}	{-140.203, 97.1578, -17.8291}
{10, 0, 1.11111}	{-216.414, -137.86, 650.342}
{10, 0, 2.22222}	{522.218, -264.976, -167.806}
{10, 0, 3.33333}	{-77.254, 203.194, -132.444}
{10, 0, 4.44444}	{-85.7166, 169.992, 47.8501}
{10, 0, 5.55556}	{-25.8406, 125.673, 122.084}
{10, 0, 6.66667}	{-167.316, -16.6191, 107.694}
{10, 0, 7.77778}	{159.524, -65.177, 246.831}
{10, 0, 8.88889}	{-390.087, -255.369, -81.7216}
{10, 0, 10}	{82.5236, 167.01, 52.2765}
{10, 1.11111, 0}	{-12.1167, -161.216, 281.914}
{10, 1.11111, 1.11111}	{-135.123, -161.454, -222.574}
{10, 1.11111, 2.22222}	{332.523, -5.41947, -23.4816}
{10, 1.11111, 3.33333}	{-1.94579, -241.922, -357.377}
{10, 1.11111, 4.44444}	{-64.8568, -95.3028, -183.356}
{10, 1.11111, 5.55556}	{15.4616, -400.158, 108.793}
{10, 1.11111, 6.66667}	{-225.542, 98.171, 74.8011}
{10, 1.11111, 7.77778}	{384.512, -193.577, -262.271}
{10, 1.11111, 8.88889}	{-44.436, 81.382, -415.733}
{10, 1.11111, 10}	{244.881, -95.5521, -357.094}
{10, 2.22222, 0}	{-334.146, 177.307, -205.82}
{10, 2.22222, 1.11111}	{-104.759, 183.618, 145.551}
{10, 2.22222, 2.22222}	{-136.138, -735.791, 19.1023}
{10, 2.22222, 3.33333}	{151.081, 515.128, -1.42562}
{10, 2.22222, 4.44444}	{-133.244, -212.318, -103.806}
{10, 2.22222, 5.55556}	{249.671, -89.7379, 221.935}
{10, 2.22222, 6.66667}	{381.676, 391.288, 462.774}
{10, 2.22222, 7.77778}	{-89.8347, -81.3011, 110.506}
{10, 2.22222, 8.88889}	{-331.136, 140.148, 136.031}
{10, 2.22222, 10}	{-202.327, 133.768, -162.601}
{10, 3.33333, 0}	{-722.903, 96.6595, -235.495}
{10, 3.33333, 1.11111}	{-232.165, 371.228, 392.021}
{10, 3.33333, 2.22222}	{-229.773, -247.754, 215.847}
{10, 3.33333, 3.33333}	{241.149, -378.226, -308.793}
{10, 3.33333, 4.44444}	{226.683, -149.171, 172.74}
{10, 3.33333, 5.55556}	{186.543, -402.679, 289.83}
{10, 3.33333, 6.66667}	{-60.6215, 74.8668, -195.211}
{10, 3.33333, 7.77778}	{315.06, 76.1269, 326.992}
{10, 3.33333, 8.88889}	{-12.2474, -256.465, 6.35351}
{10, 3.33333, 10}	{-100.506, -146.498, 148.307}
{10, 4.44444, 0}	{-82.9879, -161.723, 169.062}
{10, 4.44444, 1.11111}	{-403.865, 190.098, -410.654}
{10, 4.44444, 2.22222}	{-276.218, 51.7882, -115.814}
{10, 4.44444, 3.33333}	{-197.41, 349.736, 228.345}
{10, 4.44444, 4.44444}	{20.8533, 3.79783, 28.8789}
{10, 4.44444, 5.55556}	{-172.14, -347.985, -15.0388}
{10, 4.44444, 6.66667}	{-29.0702, 73.3388, -689.541}
{10, 4.44444, 7.77778}	{112.267, 39.3162, 69.746}
{10, 4.44444, 8.88889}	{-516.007, 195.696, -254.735}
{10, 4.44444, 10}	{-51.7518, 158.29, 164.824}
{10, 5.55556, 0}	{-47.4578, 538.479, -142.333}
{10, 5.55556, 1.11111}	{-252.57, -75.8947, -109.545}
{10, 5.55556, 2.22222}	{-85.9998, -344.908, -118.194}
{10, 5.55556, 3.33333}	{-487.605, -50.1768, 160.771}
{10, 5.55556, 4.44444}	{-414.804, 347.533, 219.213}
{10, 5.55556, 5.55556}	{1.23457, -207.168, -66.6192}
{10, 5.55556, 6.66667}	{-80.8455, -232.883, 73.5462}
{10, 5.55556, 7.77778}	{287.023, 332.658, 96.2207}
{10, 5.55556, 8.88889}	{418.377, 285.064, -303.073}
{10, 5.55556, 10}	{-114.804, 131.124, -189.572}
{10, 6.66667, 0}	{425.564, 134.427, -532.247}
{10, 6.66667, 1.11111}	{-148.712, -334.48, -178.877}
{10, 6.66667, 2.22222}	{137.736, 753.132, 106.221}
{10, 6.66667, 3.33333}	{106.328, 133.975, 137.236}
{10, 6.66667, 4.44444}	{-101.607, 15.3782, 359.555}
{10, 6.66667, 5.55556}	{-126.536, 80.2037, 307.74}
{10, 6.66667, 6.66667}	{-174.149, -140.248, 451.584}
{10, 6.66667, 7.77778}	{37.5794, 61.8632, -262.491}
{10, 6.66667, 8.88889}	{48.6554, 89.8862, 181.472}
{10, 6.66667, 10}	{261.972, -511.079, 91.8059}
{10, 7.77778, 0}	{237.451, -127.155, 307.485}
{10, 7.77778, 1.11111}	{-234.891, -17.2438, -132.423}
{10, 7.77778, 2.22222}	{-307.318, 232.599, 149.829}
{10, 7.77778, 3.33333}	{-163.41, 205.103, 44.6537}
{10, 7.77778, 4.44444}	{-343.34, 205.04, 171.618}
{10, 7.77778, 5.55556}	{-59.1208, -232.732, 167.353}
{10, 7.77778, 6.66667}	{-252.33, 159.158, 107.806}
{10, 7.77778, 7.77778}	{-425.149, -146.704, 112.285}
{10, 7.77778, 8.88889}	{-227.717, 328.756, -1.47768}
{10, 7.77778, 10}	{-369.661, 89.2427, 273.038}
{10, 8.88889, 0}	{23.0017, -257.008, -70.3511}
{10, 8.88889, 1.11111}	{122.1, -73.5069, -65.9211}
{10, 8.88889, 2.22222}	{76.907, -97.2409, -236.865}
{10, 8.88889, 3.33333}	{-134.608, -166.459, 197.27}
{10, 8.88889, 4.44444}	{324.423, 91.6219, -151.637}
{10, 8.88889, 5.55556}	{117.313, -40.6633, -122.536}
{10, 8.88889, 6.66667}	{-63.854, 254.662, -300.294}
{10, 8.88889, 7.77778}	{-38.0669, 68.2123, -121.87}
{10, 8.88889, 8.88889}	{523.446, -111.024, -67.1054}
{10, 8.88889, 10}	{262.885, -258.735, -266.498}
{10, 10, 0}	{-387.067, 75.264, -306.247}
{10, 10, 1.11111}	{3.22954, 333.339, -52.2889}
{10, 10, 2.22222}	{-264.039, 318.642, 77.538}
{10, 10, 3.33333}	{-143.545, 258.021, 298.182}
{10, 10, 4.44444}	{-244.799, -65.1007, 71.4403}
{10, 10, 5.55556}	{-296.408, 30.9301, 91.9393}
{10, 10, 6.66667}	{223.702, 166.652, 18.9023}
{10, 10, 7.77778}	{-26.3347, -87.2705, 47.4062}
{10, 10, 8.88889}	{-125.524, 156.386, 580.72}
{10, 10, 10}	{55.3991, 157.849, 197.9}
Vx средн€€ равна 8.51705
Vy средн€€ равна 1.97268
Vz средн€€ равна -19.327
Vx в квадрате средн€€ равна 59009.8
Vy в квадрате средн€€ равна 64085.4
Vz в квадрате средн€€ равна 63413.7
T0 была равна 298, T  теперь равно 298.685
ј теперь: 
Vx средн€€ теперь равна 8.50728
Vy средн€€ теперь равна 1.97042
Vz средн€€ теперь равна -19.3049
